subject,window_idx,query_v2,flag_if,flag_lof,score_if,score_lof,z_ecg,z_resp,z_bvp,z_wrist_eda,z_wrist_temp,top2
14,3875,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.2 vs subject baseline, mean=29.70) elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.26) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=-0.09, bvp mean=-0.17.",True,False,0.5445,0.9985,-0.299,-1.115,-0.092,3.241,1.879,"wrist_eda,wrist_temp"
14,3876,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.1 vs subject baseline, mean=28.65) elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.29) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=-0.10, bvp mean=0.59.",True,False,0.5444,0.9937,-0.408,-1.14,0.612,3.096,1.911,"wrist_eda,wrist_temp"
14,3877,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+2.9 vs subject baseline, mean=27.54) elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.30) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.15, bvp mean=0.69.",True,False,0.5349,0.9951,-0.41,0.789,0.7,2.942,1.927,"wrist_eda,wrist_temp"
14,3878,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.9 vs subject baseline, mean=27.59) reduced bvp (z=-2.7 vs subject baseline, mean=-2.95) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.01, resp mean=-0.04, wrist_temp mean=36.33.",True,False,0.5779,1.1392,0.576,-0.739,-2.668,2.949,1.953,"wrist_eda,bvp"
14,3879,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.9 vs subject baseline, mean=27.34) elevated bvp (z=+2.3 vs subject baseline, mean=2.39) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.03, wrist_temp mean=36.36.",True,False,0.5614,1.0105,-0.454,-0.198,2.278,2.916,1.985,"wrist_eda,bvp"
14,3880,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.9 vs subject baseline, mean=27.04) elevated wrist_temp (z=+2.0 vs subject baseline, mean=36.38) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=-0.02, bvp mean=-0.03.",True,False,0.5557,0.9952,-0.989,-0.556,0.035,2.874,2.006,"wrist_eda,wrist_temp"
14,3881,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.90) elevated wrist_temp (z=+2.0 vs subject baseline, mean=36.41) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.11, bvp mean=-1.30.",True,False,0.5548,1.0131,0.36,0.473,-1.144,2.718,2.028,"wrist_eda,wrist_temp"
14,3882,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.97) elevated wrist_temp (z=+2.0 vs subject baseline, mean=36.41) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.02, bvp mean=0.96.",True,False,0.5389,0.9964,-0.817,-0.235,0.949,2.727,2.035,"wrist_eda,wrist_temp"
14,3883,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.94) elevated wrist_temp (z=+2.1 vs subject baseline, mean=36.43) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.27, bvp mean=-0.97.",True,False,0.541,1.1216,0.225,1.75,-0.839,2.723,2.057,"wrist_eda,wrist_temp"
14,3884,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.61) elevated wrist_temp (z=+2.1 vs subject baseline, mean=36.44) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=-0.20, bvp mean=1.72.",True,False,0.5643,1.0266,-0.677,-1.943,1.659,2.676,2.061,"wrist_eda,wrist_temp"
14,3885,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+2.5 vs subject baseline, mean=24.37) elevated wrist_temp (z=+2.1 vs subject baseline, mean=36.43) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.15, bvp mean=-0.31.",True,False,0.5157,0.9916,-0.431,0.777,-0.227,2.506,2.053,"wrist_eda,wrist_temp"
14,3886,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+2.9 vs subject baseline, mean=3.02) elevated wrist_eda (z=+2.4 vs subject baseline, mean=23.76) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=-0.00, resp mean=0.21, wrist_temp mean=36.41.",True,False,0.5311,1.01,-0.54,1.216,2.858,2.422,2.033,"bvp,wrist_eda"
14,3887,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-4.2 vs subject baseline, mean=-4.56) elevated wrist_eda (z=+2.5 vs subject baseline, mean=24.01) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.05, wrist_temp mean=36.42.",True,False,0.5462,1.1034,0.125,-0.787,-4.169,2.457,2.047,"bvp,wrist_eda"
14,3888,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-3.5 vs subject baseline, mean=-3.81) elevated wrist_eda (z=+2.4 vs subject baseline, mean=23.31) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.23, wrist_temp mean=36.42.",True,False,0.5287,1.1188,0.283,-2.19,-3.468,2.36,2.046,"bvp,wrist_eda"
14,3889,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+4.0 vs subject baseline, mean=4.29) elevated wrist_eda (z=+2.1 vs subject baseline, mean=21.58) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.07, wrist_temp mean=36.41.",True,False,0.5673,1.1726,-0.331,0.13,4.041,2.121,2.034,"bvp,wrist_eda"
14,3890,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated resp (z=+2.2 vs subject baseline, mean=0.33) elevated wrist_eda (z=+2.1 vs subject baseline, mean=21.51) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, bvp mean=-1.02, wrist_temp mean=36.38.",True,False,0.5593,1.0769,-0.272,2.157,-0.883,2.112,1.997,"resp,wrist_eda"
14,3891,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+2.6 vs subject baseline, mean=2.74) elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.32) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.20, wrist_eda mean=18.65.",True,False,0.505,1.1564,-0.636,1.142,2.607,1.717,1.942,"bvp,wrist_temp"
14,3892,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.28) elevated resp (z=+1.0 vs subject baseline, mean=0.18) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.29, wrist_eda mean=12.70.",True,True,0.5049,1.3124,0.157,0.99,-0.204,0.896,1.906,"wrist_temp,resp"
14,3893,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_temp (z=+1.9 vs subject baseline, mean=36.32) reduced resp (z=-0.5 vs subject baseline, mean=-0.02) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.18, wrist_eda mean=6.48.",False,True,0.4819,1.5532,-0.34,-0.54,-0.108,0.039,1.938,"wrist_temp,resp"
14,3895,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+2.0 vs subject baseline, mean=36.35) elevated bvp (z=+0.9 vs subject baseline, mean=0.87) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.08, wrist_eda mean=5.18.",False,True,0.4806,1.3689,-0.369,0.237,0.865,-0.141,1.968,"wrist_temp,bvp"
14,3900,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. reduced ecg (z=-2.9 vs subject baseline, mean=-0.01) elevated wrist_temp (z=+2.0 vs subject baseline, mean=36.42) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.14, bvp mean=0.16, wrist_eda mean=4.78.",False,True,0.4719,1.4211,-2.908,0.725,0.209,-0.195,2.037,"ecg,wrist_temp"
14,3903,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. reduced ecg (z=-2.1 vs subject baseline, mean=-0.01) elevated wrist_temp (z=+1.6 vs subject baseline, mean=36.00) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=-0.04, bvp mean=-0.40, wrist_eda mean=7.71.",False,True,0.4545,1.3362,-2.072,-0.709,-0.309,0.208,1.618,"ecg,wrist_temp"
14,3910,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated ecg (z=+1.6 vs subject baseline, mean=0.01) elevated wrist_temp (z=+1.4 vs subject baseline, mean=35.78) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.15, bvp mean=-0.62, wrist_eda mean=6.93.",False,True,0.4477,1.3089,1.627,0.818,-0.514,0.1,1.403,"ecg,wrist_temp"
